day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;14600;STARFRUIT;4997;28;;;;;5000;2;5004;28;;;4998.5;-6348.84375
-2;14600;AMETHYSTS;9996;2;9995;26;;;10000;2;10004;2;10005;26;9998.0;0.0
-2;14700;STARFRUIT;4997;30;;;;;5004;30;;;;;5000.5;-6412.98291015625
-2;14700;AMETHYSTS;9995;30;;;;;10002;7;10005;30;;;9998.5;0.0
-2;14800;STARFRUIT;4997;28;;;;;5004;28;;;;;5000.5;-6478.6484375
-2;14800;AMETHYSTS;9995;28;;;;;10002;6;10005;28;;;9998.5;0.0
-2;14900;AMETHYSTS;10000;4;9995;26;;;10005;26;;;;;10002.5;0.0
-2;14900;STARFRUIT;5000;4;4997;26;;;5004;26;;;;;5002.0;-6552.4130859375
-2;15000;STARFRUIT;5003;8;4998;25;;;5005;25;;;;;5004.0;-6609.5546875
-2;15000;AMETHYSTS;9998;1;9995;25;;;10005;25;;;;;10001.5;0.0
-2;15100;STARFRUIT;4998;5;4997;22;;;5004;22;;;;;5001.0;-6604.3984375
-2;15100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;15200;STARFRUIT;4997;27;;;;;4998;1;5004;27;;;4997.5;-6642.453125
-2;15200;AMETHYSTS;9998;6;9995;27;;;10005;27;;;;;10001.5;0.0
-2;15300;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;0.0
-2;15300;STARFRUIT;4997;26;;;;;5002;4;5004;26;;;4999.5;-6694.7177734375
-2;15400;STARFRUIT;4998;5;4997;30;;;5003;2;5004;28;;;5000.5;-6705.650390625
-2;15400;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;0.0
-2;15500;STARFRUIT;4997;31;;;;;5002;8;5003;2;5004;29;4999.5;-6719.8076171875
-2;15500;AMETHYSTS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
-2;15600;STARFRUIT;4997;7;4996;24;;;5003;26;;;;;5000.0;-6742.24609375
-2;15600;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;15700;AMETHYSTS;10002;5;9996;1;9995;24;10004;1;10005;24;;;10003.0;0.0
-2;15700;STARFRUIT;4997;25;;;;;5003;1;5004;24;;;5000.0;-6798.04296875
-2;15800;STARFRUIT;5002;1;4997;22;;;5004;22;;;;;5003.0;-6840.62939453125
-2;15800;AMETHYSTS;9998;10;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-2;15900;STARFRUIT;4997;31;;;;;5000;6;5002;2;5004;31;4998.5;-6903.03125
-2;15900;AMETHYSTS;9996;2;9995;29;;;10000;6;10004;2;10005;29;9998.0;0.0
-2;16000;STARFRUIT;4997;29;;;;;5002;2;5004;29;;;4999.5;-6971.40576171875
-2;16000;AMETHYSTS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;0.0
-2;16100;AMETHYSTS;9995;21;;;;;10000;2;10002;10;10005;21;9997.5;0.0
-2;16100;STARFRUIT;4997;21;;;;;5000;2;5004;21;;;4998.5;-6978.8994140625
-2;16200;STARFRUIT;4996;24;;;;;4998;1;5003;24;;;4997.0;-6985.5419921875
-2;16200;AMETHYSTS;9995;24;;;;;9998;1;10005;24;;;9996.5;0.0
-2;16300;STARFRUIT;4997;2;4996;23;;;5003;23;;;;;5000.0;-6991.349609375
-2;16300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;16400;STARFRUIT;4996;2;4995;30;;;5002;32;;;;;4999.0;-7073.71875
-2;16400;AMETHYSTS;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;0.0
-2;16500;AMETHYSTS;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;0.0
-2;16500;STARFRUIT;4996;23;;;;;5002;2;5003;21;;;4999.0;-7077.1484375
-2;16600;STARFRUIT;4996;29;;;;;5002;2;5003;28;;;4999.0;-7138.986328125
-2;16600;AMETHYSTS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;0.0
-2;16700;AMETHYSTS;10002;1;9995;26;;;10005;26;;;;;10003.5;0.0
-2;16700;STARFRUIT;5001;1;4995;26;;;5002;26;;;;;5001.5;-7151.1884765625
-2;16800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;16800;STARFRUIT;4996;26;;;;;5003;26;;;;;4999.5;-7197.625
-2;16900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;16900;STARFRUIT;4996;26;;;;;5003;26;;;;;4999.5;-7263.4521484375
-2;17000;STARFRUIT;4996;29;;;;;5003;29;;;;;4999.5;-7330.9296875
-2;17000;AMETHYSTS;9998;9;9995;29;;;10005;29;;;;;10001.5;0.0
-2;17100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;17100;STARFRUIT;4996;23;;;;;5002;2;5003;21;;;4999.0;-7403.76416015625
-2;17200;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;17200;STARFRUIT;4996;24;;;;;5003;24;;;;;4999.5;-7412.283203125
-2;17300;AMETHYSTS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;0.0
-2;17300;STARFRUIT;4996;25;;;;;5001;6;5003;25;;;4998.5;-7482.078125
-2;17400;STARFRUIT;4999;6;4996;28;;;5003;28;;;;;5001.0;-7548.71484375
-2;17400;AMETHYSTS;10000;6;9998;7;9995;28;10005;28;;;;;10002.5;0.0
-2;17500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;17500;STARFRUIT;4996;26;;;;;5003;26;;;;;4999.5;-7610.96875
-2;17600;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-2;17600;STARFRUIT;4996;30;;;;;5003;30;;;;;4999.5;-7681.482421875
-2;17700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;17700;STARFRUIT;5001;1;4996;2;4995;27;5002;29;;;;;5001.5;-7761.484375
-2;17800;STARFRUIT;4996;26;;;;;5002;2;5003;24;;;4999.0;-7764.6015625
-2;17800;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;0.0
-2;17900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;17900;STARFRUIT;4995;23;;;;;5002;23;;;;;4998.5;-7825.4833984375
-2;18000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;18000;STARFRUIT;4996;2;4995;25;;;5002;27;;;;;4999.0;-7886.6015625
-2;18100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;18100;STARFRUIT;4996;20;;;;;5003;20;;;;;4999.5;-7889.796875
-2;18200;STARFRUIT;4995;25;;;;;4997;4;5002;26;;;4996.0;-7957.302734375
-2;18200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;18300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;18300;STARFRUIT;4995;25;;;;;5002;25;;;;;4998.5;-7959.01953125
-2;18400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;18400;STARFRUIT;4995;25;;;;;5000;5;5002;25;;;4997.5;-8028.4375
-2;18500;AMETHYSTS;9995;29;;;;;10000;2;10005;29;;;9997.5;0.0
-2;18500;STARFRUIT;4995;29;;;;;4998;1;5002;29;;;4996.5;-8091.244140625
-2;18600;STARFRUIT;4996;20;;;;;5001;5;5003;20;;;4998.5;-8103.9541015625
-2;18600;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;0.0
-2;18700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;18700;STARFRUIT;4996;22;;;;;5003;22;;;;;4999.5;-8115.298828125
-2;18800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;18800;STARFRUIT;4996;28;;;;;5002;2;5003;26;;;4999.0;-8188.59375
-2;18900;STARFRUIT;4996;22;;;;;5003;22;;;;;4999.5;-8242.087890625
-2;18900;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;0.0
-2;19000;STARFRUIT;4995;28;;;;;4996;10;5002;28;;;4995.5;-8327.375
-2;19000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;19100;STARFRUIT;4996;2;4995;26;;;5002;28;;;;;4999.0;-8387.462890625
-2;19100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;19200;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-2;19200;STARFRUIT;4996;21;;;;;5002;1;5003;20;;;4999.0;-8444.96875
-2;19300;STARFRUIT;4996;23;;;;;5002;2;5003;21;;;4999.0;-8503.958984375
-2;19300;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;19400;STARFRUIT;4995;26;;;;;5002;26;;;;;4998.5;-8513.486328125
-2;19400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;19500;STARFRUIT;4995;23;;;;;5002;23;;;;;4998.5;-8575.3359375
-2;19500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;19600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;19600;STARFRUIT;4997;2;4996;27;;;5003;29;;;;;5000.0;-8651.4775390625
-2;19700;STARFRUIT;4997;1;4996;30;;;5001;7;5003;32;;;4999.0;-8713.84375
-2;19700;AMETHYSTS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;0.0
-2;19800;STARFRUIT;4996;31;;;;;5003;31;;;;;4999.5;-8727.5
-2;19800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;19900;STARFRUIT;4997;2;4996;30;;;5003;32;;;;;5000.0;-8795.0302734375
-2;19900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;20000;AMETHYSTS;9995;27;;;;;10002;4;10005;27;;;9998.5;0.0
-2;20000;STARFRUIT;4997;2;4996;27;;;5003;27;;;;;5000.0;-8869.8046875
-2;20100;STARFRUIT;4996;31;;;;;5001;4;5003;31;;;4998.5;-8874.4296875
-2;20100;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-2;20200;STARFRUIT;4996;29;;;;;5003;29;;;;;4999.5;-8939.625
-2;20200;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;0.0
-2;20300;STARFRUIT;4996;27;;;;;4997;1;5003;27;;;4996.5;-9007.9609375
-2;20300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;20400;AMETHYSTS;9996;1;9995;28;;;10000;4;10004;1;10005;28;9998.0;0.0
-2;20400;STARFRUIT;4997;1;4996;29;;;4999;4;5002;1;5003;28;4998.0;-9069.78125
-2;20500;STARFRUIT;4999;4;4997;5;4996;32;5003;32;;;;;5001.0;-9069.01953125
-2;20500;AMETHYSTS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;0.0
-2;20600;STARFRUIT;4997;2;4996;26;;;5003;28;;;;;5000.0;-9122.1796875
-2;20600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;20700;STARFRUIT;4999;6;4996;22;;;5003;22;;;;;5001.0;-9152.8515625
-2;20700;AMETHYSTS;10002;1;10000;6;9998;4;10005;22;;;;;10003.5;0.0
-2;20800;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;20800;STARFRUIT;4995;24;;;;;5002;24;;;;;4998.5;-9172.5625
-2;20900;STARFRUIT;5000;1;4995;23;;;5002;23;;;;;5001.0;-9242.43359375
-2;20900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;21000;STARFRUIT;4996;2;4995;26;;;5002;28;;;;;4999.0;-9283.2578125
-2;21000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;21100;STARFRUIT;4996;2;4995;22;;;5002;24;;;;;4999.0;-9291.140625
-2;21100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;21200;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
-2;21200;STARFRUIT;4995;22;;;;;5002;22;;;;;4998.5;-9302.671875
-2;21300;STARFRUIT;4996;1;4995;29;;;5002;30;;;;;4999.0;-9378.486328125
-2;21300;AMETHYSTS;9996;1;9995;29;;;10002;7;10004;1;10005;29;9999.0;0.0
-2;21400;STARFRUIT;4996;28;;;;;5003;28;;;;;4999.5;-9434.046875
-2;21400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;21500;STARFRUIT;5000;4;4996;21;;;5002;1;5003;20;;;5001.0;-9495.80078125
-2;21500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;21600;AMETHYSTS;10002;12;9996;2;9995;25;10004;2;10005;25;;;10003.0;0.0
-2;21600;STARFRUIT;4996;27;;;;;5003;27;;;;;4999.5;-9497.689453125
-2;21700;STARFRUIT;4996;2;4995;29;;;5002;31;;;;;4999.0;-9578.5703125
-2;21700;AMETHYSTS;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;21800;STARFRUIT;4996;24;;;;;5003;24;;;;;4999.5;-9578.984375
-2;21800;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;21900;STARFRUIT;4997;1;4996;21;;;5003;22;;;;;5000.0;-9646.1357421875
-2;21900;AMETHYSTS;10002;3;9996;1;9995;21;10004;1;10005;21;;;10003.0;0.0
-2;22000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;22000;STARFRUIT;4996;21;;;;;5003;21;;;;;4999.5;-9714.1640625
-2;22100;STARFRUIT;4997;23;;;;;5004;24;;;;;5000.5;-9781.6708984375
-2;22100;AMETHYSTS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;0.0
-2;22200;STARFRUIT;4997;21;;;;;5004;21;;;;;5000.5;-9849.2890625
-2;22200;AMETHYSTS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
-2;22300;STARFRUIT;4997;29;;;;;5004;29;;;;;5000.5;-9921.5791015625
-2;22300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;22400;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
-2;22400;STARFRUIT;4996;29;;;;;5003;29;;;;;4999.5;-10007.4375
-2;22500;STARFRUIT;4997;2;4996;29;;;5003;31;;;;;5000.0;-10080.078125
-2;22500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;22600;STARFRUIT;5000;6;4998;4;4997;22;5003;2;5004;20;;;5001.5;-10137.2734375
-2;22600;AMETHYSTS;10000;6;9998;6;9996;2;10004;2;10005;20;;;10002.0;0.0
-2;22700;STARFRUIT;4997;1;4996;24;;;5003;26;;;;;5000.0;-10144.328125
-2;22700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;22800;AMETHYSTS;9996;1;9995;27;;;9998;2;10004;1;10005;27;9997.0;0.0
-2;22800;STARFRUIT;4996;27;;;;;5002;1;5003;27;;;4999.0;-10179.359375
-2;22900;STARFRUIT;4996;32;;;;;5003;32;;;;;4999.5;-10242.361328125
-2;22900;AMETHYSTS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;0.0
-2;23000;STARFRUIT;4996;22;;;;;5003;22;;;;;4999.5;-10314.3359375
-2;23000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;23100;STARFRUIT;4996;23;;;;;5003;23;;;;;4999.5;-10382.78515625
-2;23100;AMETHYSTS;9998;8;9995;23;;;10005;23;;;;;10001.5;0.0
-2;23200;AMETHYSTS;9998;5;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;23200;STARFRUIT;4997;31;;;;;5002;3;5004;31;;;4999.5;-10436.40625
-2;23300;STARFRUIT;4998;30;;;;;5004;1;5005;29;;;5001.0;-10500.8056640625
-2;23300;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;23400;STARFRUIT;4998;30;;;;;5005;30;;;;;5001.5;-10506.42578125
-2;23400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;23500;AMETHYSTS;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;0.0
-2;23500;STARFRUIT;4998;29;;;;;5003;4;5005;30;;;5000.5;-10578.5625
-2;23600;STARFRUIT;4998;27;;;;;5005;27;;;;;5001.5;-10644.3505859375
-2;23600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;23700;STARFRUIT;4997;23;;;;;5002;7;5004;23;;;4999.5;-10728.9453125
-2;23700;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;0.0
-2;23800;STARFRUIT;5003;1;4997;30;;;5004;30;;;;;5003.5;-10801.21875
-2;23800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;23900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;23900;STARFRUIT;5002;1;4998;1;4997;30;5004;30;;;;;5003.0;-10865.9296875
-2;24000;STARFRUIT;4996;29;;;;;5003;29;;;;;4999.5;-10877.6796875
-2;24000;AMETHYSTS;9998;9;9995;29;;;10005;29;;;;;10001.5;0.0
-2;24100;STARFRUIT;4996;26;;;;;5001;3;5003;26;;;4998.5;-10956.6669921875
-2;24100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;24200;STARFRUIT;4996;30;;;;;5003;30;;;;;4999.5;-10964.375
-2;24200;AMETHYSTS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;0.0
-2;24300;AMETHYSTS;9996;2;9995;24;;;10002;1;10004;2;10005;24;9999.0;0.0
-2;24300;STARFRUIT;4996;26;;;;;5003;26;;;;;4999.5;-11033.203125
-2;24400;STARFRUIT;5002;1;4996;22;;;5003;22;;;;;5002.5;-11104.08203125
-2;24400;AMETHYSTS;10002;1;9998;4;9996;1;10004;1;10005;21;;;10003.0;0.0
-2;24500;STARFRUIT;4997;1;4996;25;;;5003;26;;;;;5000.0;-11152.4921875
-2;24500;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-2;24600;STARFRUIT;4996;24;;;;;5001;2;5003;24;;;4998.5;-11164.9140625
-2;24600;AMETHYSTS;9995;24;;;;;9998;2;10005;24;;;9996.5;0.0
-2;24700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;24700;STARFRUIT;4996;25;;;;;5003;25;;;;;4999.5;-11235.857421875
-2;24800;STARFRUIT;4995;23;;;;;5002;23;;;;;4998.5;-11325.7421875
-2;24800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;24900;STARFRUIT;4999;4;4995;23;;;5002;23;;;;;5000.5;-11394.69921875
-2;24900;AMETHYSTS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;0.0
-2;25000;STARFRUIT;4995;23;;;;;5002;23;;;;;4998.5;-11458.5546875
-2;25000;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;25100;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
-2;25100;STARFRUIT;4995;25;;;;;5000;4;5002;25;;;4997.5;-11530.4580078125
-2;25200;STARFRUIT;4996;1;4995;24;;;5000;3;5002;25;;;4998.0;-11538.8125
-2;25200;AMETHYSTS;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;0.0
-2;25300;STARFRUIT;4996;2;4995;24;;;5002;24;;;;;4999.0;-11548.046875
-2;25300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;25400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;25400;STARFRUIT;5000;8;4995;30;;;5001;1;5002;29;;;5000.5;-11607.5234375
-2;25500;AMETHYSTS;9996;1;9995;20;;;9998;6;10002;9;10004;1;9997.0;0.0
-2;25500;STARFRUIT;4995;1;4994;20;;;5001;21;;;;;4998.0;-11598.84765625
-2;25600;STARFRUIT;4995;8;4994;23;;;5001;23;;;;;4998.0;-11639.65625
-2;25600;AMETHYSTS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;0.0
-2;25700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;25700;STARFRUIT;4995;32;;;;;5000;6;5001;2;5002;30;4997.5;-11653.1171875
-2;25800;AMETHYSTS;10002;4;9995;24;;;10005;24;;;;;10003.5;0.0
-2;25800;STARFRUIT;4995;23;;;;;5002;24;;;;;4998.5;-11699.5234375
-2;25900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;25900;STARFRUIT;4995;25;;;;;5001;2;5002;23;;;4998.0;-11774.484375
-2;26000;STARFRUIT;4994;27;;;;;4995;5;5001;29;;;4994.5;-11824.3955078125
-2;26000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;26100;AMETHYSTS;9998;7;9995;20;;;10005;20;;;;;10001.5;0.0
-2;26100;STARFRUIT;4994;20;;;;;5001;20;;;;;4997.5;-11818.10546875
-2;26200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;26200;STARFRUIT;4994;23;;;;;5000;1;5001;22;;;4997.0;-11893.9453125
-2;26300;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;0.0
-2;26300;STARFRUIT;4994;30;;;;;5001;30;;;;;4997.5;-11944.623046875
-2;26400;STARFRUIT;4994;5;4993;22;;;5000;22;;;;;4997.0;-12026.65625
-2;26400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;26500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;26500;STARFRUIT;4993;24;;;;;5000;24;;;;;4996.5;-12046.3203125
-2;26600;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;0.0
-2;26600;STARFRUIT;4994;6;4993;30;;;5000;30;;;;;4997.0;-12120.484375
-2;26700;AMETHYSTS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-2;26700;STARFRUIT;4993;24;;;;;4998;6;4999;1;5000;23;4995.5;-12190.328125
-2;26800;STARFRUIT;4998;1;4992;30;;;4999;30;;;;;4998.5;-12249.09765625
-2;26800;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;26900;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;0.0
-2;26900;STARFRUIT;4991;30;;;;;4992;1;4998;30;;;4991.5;-12309.8828125
-2;27000;AMETHYSTS;9995;28;;;;;10002;1;10005;28;;;9998.5;0.0
-2;27000;STARFRUIT;4992;2;4991;28;;;4998;28;;;;;4995.0;-12382.431640625
-2;27100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;27100;STARFRUIT;4992;3;4991;24;;;4998;24;;;;;4995.0;-12455.359375
-2;27200;STARFRUIT;4991;21;;;;;4996;2;4998;21;;;4993.5;-12467.9609375
-2;27200;AMETHYSTS;9998;2;9995;21;;;10005;21;;;;;10001.5;0.0
-2;27300;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;27300;STARFRUIT;4996;1;4991;31;;;4997;2;4998;29;;;4996.5;-12525.5888671875
-2;27400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;27400;STARFRUIT;4991;21;;;;;4998;21;;;;;4994.5;-12527.5625
-2;27500;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;27500;STARFRUIT;4992;23;;;;;4997;6;4998;1;4999;22;4994.5;-12587.7109375
-2;27600;STARFRUIT;4993;6;4992;24;;;4999;24;;;;;4996.0;-12646.8984375
-2;27600;AMETHYSTS;9998;5;9995;24;;;10005;24;;;;;10001.5;0.0
-2;27700;STARFRUIT;4992;24;;;;;4993;5;4999;24;;;4992.5;-12715.53125
-2;27700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;27800;AMETHYSTS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
-2;27800;STARFRUIT;4992;28;;;;;4997;3;4998;2;4999;26;4994.5;-12765.861328125
-2;27900;STARFRUIT;4998;1;4992;29;;;4999;29;;;;;4998.5;-12779.1328125
-2;27900;AMETHYSTS;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;0.0
-2;28000;STARFRUIT;4992;28;;;;;4999;28;;;;;4995.5;-12830.03125
-2;28000;AMETHYSTS;9998;2;9995;28;;;10005;28;;;;;10001.5;0.0
-2;28100;STARFRUIT;4992;26;;;;;4999;26;;;;;4995.5;-12906.7001953125
-2;28100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;28200;AMETHYSTS;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;0.0
-2;28200;STARFRUIT;4992;26;;;;;4997;5;4999;26;;;4994.5;-12974.609375
-2;28300;STARFRUIT;4993;1;4992;23;;;4994;2;4999;24;;;4993.5;-13044.076171875
-2;28300;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;28400;STARFRUIT;4992;1;4991;23;;;4998;25;;;;;4995.0;-13045.2919921875
-2;28400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;28500;STARFRUIT;4991;23;;;;;4998;23;;;;;4994.5;-13110.4453125
-2;28500;AMETHYSTS;9998;10;9995;23;;;10005;23;;;;;10001.5;0.0
-2;28600;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;0.0
-2;28600;STARFRUIT;4991;23;;;;;4996;8;4998;23;;;4993.5;-13181.6337890625
-2;28700;STARFRUIT;4990;30;;;;;4997;30;;;;;4993.5;-13204.21875
-2;28700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;28800;STARFRUIT;4990;27;;;;;4997;27;;;;;4993.5;-13278.9296875
-2;28800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;28900;STARFRUIT;4990;5;4989;21;;;4996;22;;;;;4993.0;-13350.64453125
-2;28900;AMETHYSTS;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;29000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;29000;STARFRUIT;4989;24;;;;;4990;1;4996;24;;;4989.5;-13400.0703125
-2;29100;STARFRUIT;4991;3;4990;28;;;4996;2;4997;26;;;4993.5;-13456.8857421875
-2;29100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;29200;STARFRUIT;4996;1;4991;31;;;4997;1;4998;30;;;4996.5;-13462.68359375
